id,yield
57491,5.6
57492,8.4
57493,7.7
57494,15.1
57495,9.6
57496,9.5
57497,10.5
57498,4.8
57499,6.7
57500,10.9
57501,10.1
57502,10.9
57503,14.7
57504,9.4
57505,11.8
57506,11.3
57507,6.1
57508,14.1
57509,13.8
57510,10.0
57511,11.4
57512,9.9
57513,11.4
57514,14.0
57515,9.3
57516,7.0
57517,10.2
57518,5.8
57519,6.7
57520,12.4
57521,10.4
57522,12.2
57523,6.7
57524,6.7
57525,8.9
57526,12.6
57527,10.2
57528,7.0
57529,10.5
57530,13.5
57531,10.4
57532,14.3
57533,12.4
57534,11.1
57535,11.2
57536,7.0
57537,12.1
57538,13.6
57539,9.6
57540,5.3
57541,6.3
57542,10.5
57543,10.0
57544,9.8
57545,10.1
57546,7.7
57547,7.7
57548,6.2
57549,11.1
57550,11.0
57551,9.9
57552,6.1
57553,12.4
57554,11.9
57555,10.1
57556,5.2
57557,11.2
57558,10.9
57559,10.9
57560,8.3
57561,5.5
57562,8.1
57563,13.3
57564,10.2
57565,12.4
57566,15.6
57567,12.4
57568,14.2
57569,10.9
57570,9.3
57571,10.9
57572,8.1
57573,8.8
57574,11.4
57575,13.2
57576,12.5
57577,10.0
57578,7.1
57579,11.7
57580,11.0
57581,8.8
57582,8.2
57583,8.8
57584,9.4
57585,12.5
57586,10.6
57587,4.6
57588,9.4
57589,10.0
57590,6.0
57591,11.6
57592,14.3
57593,10.2
57594,12.2
57595,10.3
57596,13.9
57597,9.8
57598,8.7
57599,9.3
57600,8.3
57601,10.5
57602,13.7
57603,12.1
57604,9.6
57605,13.2
57606,8.5
57607,9.8
57608,9.6
57609,9.1
57610,9.2
57611,11.2
57612,9.5
57613,7.5
57614,9.4
57615,9.1
57616,12.4
57617,11.4
57618,9.6
57619,14.5
57620,12.4
57621,9.3
57622,10.2
57623,9.2
57624,6.3
57625,11.6
57626,12.7
57627,12.4
57628,10.0
57629,12.2
57630,13.2
57631,4.7
57632,11.7
57633,10.3
57634,10.3
57635,9.9
57636,10.1
57637,10.3
57638,12.9
57639,8.6
57640,13.4
57641,10.9
57642,9.4
57643,7.3
57644,13.2
57645,9.0
57646,6.2
57647,7.7
57648,9.0
57649,11.8
57650,11.2
57651,11.4
57652,10.2
57653,10.8
57654,9.7
57655,12.0
57656,9.2
57657,13.1
57658,9.3
57659,10.4
57660,10.1
57661,13.2
57662,17.9
57663,11.7
57664,11.5
57665,10.8
57666,10.6
57667,9.3
57668,7.5
57669,16.0
57670,8.7
57671,7.8
57672,9.4
57673,11.0
57674,10.6
57675,8.4
57676,8.6
57677,10.1
57678,14.8
57679,14.3
57680,9.9
57681,8.3
57682,5.3
57683,10.9
57684,10.7
57685,9.9
57686,7.3
57687,7.1
57688,10.8
57689,7.9
57690,5.5
57691,12.0
57692,10.7
57693,5.2
57694,10.5
57695,8.0
57696,10.4
57697,10.4
57698,8.8
57699,11.6
57700,11.5
57701,7.4
57702,13.8
57703,10.9
57704,8.8
57705,9.0
57706,10.2
57707,12.1
57708,6.0
57709,10.9
57710,10.9
57711,11.4
57712,11.8
57713,10.7
57714,12.8
57715,13.2
57716,7.3
57717,12.9
57718,10.0
57719,9.5
57720,9.6
57721,8.0
57722,13.7
57723,7.4
57724,10.7
57725,14.2
57726,10.6
57727,6.4
57728,11.7
57729,13.0
57730,7.4
57731,18.0
57732,9.5
57733,11.5
57734,11.2
57735,11.9
57736,5.0
57737,10.2
57738,9.9
57739,8.3
57740,9.2
57741,10.9
57742,8.6
57743,9.3
57744,10.4
57745,11.9
57746,11.0
57747,9.7
57748,7.5
57749,11.9
57750,10.1
57751,6.3
57752,10.7
57753,9.4
57754,10.0
57755,9.6
57756,8.7
57757,4.3
57758,11.5
57759,11.4
57760,10.8
57761,7.0
57762,5.4
57763,10.3
57764,7.9
57765,8.9
57766,13.0
57767,9.1
57768,6.5
57769,10.0
57770,7.8
57771,11.0
57772,13.5
57773,14.5
57774,13.7
57775,9.3
57776,8.2
57777,9.1
57778,9.5
57779,10.4
57780,8.4
57781,9.2
57782,9.5
57783,10.7
57784,12.9
57785,10.9
57786,6.7
57787,7.0
57788,11.3
57789,7.7
57790,8.6
57791,10.4
57792,8.1
57793,8.0
57794,10.3
57795,7.0
57796,10.4
57797,11.4
57798,12.4
57799,13.8
57800,11.7
57801,9.7
57802,10.0
57803,9.1
57804,11.9
57805,10.6
57806,7.7
57807,9.2
57808,8.4
57809,7.3
57810,6.7
57811,11.0
57812,10.4
57813,12.8
57814,9.7
57815,6.9
57816,6.1
57817,14.4
57818,10.8
57819,10.5
57820,10.6
57821,9.7
57822,6.8
57823,6.6
57824,12.5
57825,11.1
57826,7.3
57827,9.9
57828,9.1
57829,11.9
57830,11.9
57831,10.5
57832,9.1
57833,8.1
57834,11.1
57835,6.7
57836,10.5
57837,9.3
57838,11.8
57839,12.0
57840,8.9
57841,7.4
57842,9.0
57843,12.1
57844,10.6
57845,11.2
57846,11.0
57847,14.2
57848,10.2
57849,10.0
57850,7.8
57851,10.7
57852,17.0
57853,8.0
57854,6.5
57855,9.9
57856,10.3
57857,11.1
57858,9.8
57859,11.5
57860,8.7
57861,9.9
57862,10.8
57863,7.3
57864,11.3
57865,6.7
57866,12.5
57867,10.5
57868,10.1
57869,9.9
57870,11.8
57871,17.0
57872,10.5
57873,8.9
57874,9.3
57875,13.9
57876,5.4
57877,9.5
57878,10.9
57879,10.1
57880,10.9
57881,8.6
57882,10.0
57883,10.1
57884,9.5
57885,7.8
57886,9.0
57887,8.0
57888,9.2
57889,9.1
57890,12.7
57891,11.5
57892,12.1
57893,7.5
57894,10.6
57895,10.0
57896,12.4
57897,6.2
57898,9.1
57899,11.2
57900,11.0
57901,11.3
57902,5.7
57903,13.8
57904,9.2
57905,10.9
57906,11.0
57907,10.5
57908,10.2
57909,7.9
57910,4.3
57911,11.5
57912,10.4
57913,10.8
57914,9.9
57915,10.1
57916,8.1
57917,9.8
57918,10.9
57919,7.5
57920,6.0
57921,9.5
57922,8.6
57923,10.6
57924,12.1
57925,12.5
57926,11.8
57927,13.2
57928,7.3
57929,8.2
57930,10.8
57931,6.9
57932,7.5
57933,10.0
57934,11.3
57935,10.5
57936,6.5
57937,11.2
57938,9.1
57939,10.0
57940,7.3
57941,13.7
57942,12.3
57943,12.1
57944,12.3
57945,10.4
57946,8.5
57947,9.5
57948,10.8
57949,13.8
57950,6.9
57951,10.5
57952,12.1
57953,8.9
57954,11.6
57955,11.4
57956,6.7
57957,11.9
57958,10.3
57959,6.5
57960,10.4
57961,12.3
57962,8.1
57963,7.5
57964,10.1
57965,9.6
57966,13.5
57967,7.0
57968,11.2
57969,8.8
57970,10.5
57971,10.6
57972,5.9
57973,7.0
57974,10.1
57975,9.9
57976,10.9
57977,14.0
57978,10.4
57979,5.1
57980,10.5
57981,12.1
57982,12.5
57983,11.6
57984,11.0
57985,7.6
57986,10.7
57987,9.2
57988,11.9
57989,10.3
57990,10.4
57991,9.9
57992,10.7
57993,11.5
57994,13.1
57995,9.1
57996,11.1
57997,9.8
57998,9.4
57999,6.8
58000,9.1
58001,11.6
58002,9.9
58003,9.1
58004,11.2
58005,9.5
58006,12.9
58007,9.0
58008,7.1
58009,7.2
58010,10.7
58011,11.9
58012,10.8
58013,7.3
58014,10.9
58015,9.2
58016,7.0
58017,9.9
58018,9.2
58019,9.2
58020,7.2
58021,8.4
58022,10.6
58023,6.7
58024,12.1
58025,8.9
58026,16.2
58027,11.1
58028,11.6
58029,10.6
58030,10.4
58031,10.0
58032,12.1
58033,8.6
58034,8.9
58035,13.2
58036,10.2
58037,11.1
58038,9.2
58039,10.2
58040,11.4
58041,10.1
58042,7.7
58043,7.4
58044,6.1
58045,14.7
58046,14.9
58047,10.6
58048,9.2
58049,9.5
58050,10.8
58051,10.8
58052,9.2
58053,10.4
58054,5.5
58055,10.2
58056,8.2
58057,9.0
58058,11.2
58059,11.8
58060,6.6
58061,6.2
58062,9.5
58063,10.4
58064,7.4
58065,7.8
58066,8.1
58067,7.9
58068,10.6
58069,12.1
58070,10.7
58071,10.5
58072,15.8
58073,14.4
58074,10.7
58075,10.6
58076,10.0
58077,10.8
58078,12.1
58079,12.0
58080,13.1
58081,4.7
58082,14.1
58083,9.2
58084,10.5
58085,10.4
58086,14.3
58087,11.9
58088,10.7
58089,11.6
58090,7.8
58091,6.9
58092,9.8
58093,10.6
58094,9.4
58095,9.0
58096,8.2
58097,15.3
58098,12.8
58099,9.5
58100,10.4
58101,8.1
58102,11.7
58103,9.5
58104,11.3
58105,10.2
58106,8.0
58107,6.7
58108,11.0
58109,4.4
58110,13.5
58111,8.4
58112,9.8
58113,8.6
58114,9.9
58115,10.0
58116,14.4
58117,13.1
58118,8.9
58119,10.2
58120,5.8
58121,11.4
58122,14.5
58123,7.8
58124,7.2
58125,11.1
58126,10.4
58127,9.9
58128,10.2
58129,12.1
58130,8.1
58131,9.7
58132,8.1
58133,11.2
58134,10.3
58135,15.7
58136,4.7
58137,10.4
58138,6.9
58139,15.7
58140,7.8
58141,9.9
58142,10.3
58143,12.7
58144,10.6
58145,9.8
58146,11.7
58147,11.6
58148,15.1
58149,10.0
58150,11.2
58151,12.6
58152,11.6
58153,10.5
58154,11.3
58155,9.8
58156,10.0
58157,8.5
58158,12.5
58159,14.0
58160,9.5
58161,4.6
58162,11.0
58163,10.9
58164,8.2
58165,10.0
58166,10.8
58167,4.4
58168,12.4
58169,10.9
58170,11.5
58171,11.5
58172,11.7
58173,10.8
58174,8.1
58175,9.8
58176,12.0
58177,8.1
58178,12.1
58179,8.6
58180,12.1
58181,11.9
58182,10.7
58183,11.1
58184,7.0
58185,13.2
58186,10.0
58187,11.6
58188,7.9
58189,11.5
58190,10.8
58191,10.0
58192,11.7
58193,10.3
58194,9.9
58195,9.7
58196,14.0
58197,11.3
58198,9.5
58199,10.5
58200,10.8
58201,10.9
58202,12.4
58203,6.2
58204,11.9
58205,11.5
58206,7.7
58207,8.3
58208,10.1
58209,13.0
58210,11.8
58211,8.3
58212,10.8
58213,15.9
58214,11.3
58215,11.8
58216,10.9
58217,10.1
58218,11.7
58219,6.7
58220,8.9
58221,4.5
58222,11.7
58223,10.2
58224,10.3
58225,10.7
58226,10.4
58227,9.7
58228,10.4
58229,7.7
58230,11.3
58231,8.2
58232,12.2
58233,8.7
58234,12.3
58235,12.8
58236,10.5
58237,10.5
58238,5.4
58239,11.4
58240,7.4
58241,8.1
58242,4.4
58243,10.0
58244,6.4
58245,11.7
58246,14.4
58247,7.5
58248,8.2
58249,9.5
58250,11.9
58251,8.5
58252,9.8
58253,9.7
58254,11.7
58255,8.1
58256,11.4
58257,9.4
58258,9.4
58259,8.2
58260,10.6
58261,9.4
58262,13.5
58263,9.2
58264,10.4
58265,11.2
58266,12.9
58267,8.1
58268,11.0
58269,9.5
58270,12.6
58271,6.1
58272,16.0
58273,10.8
58274,12.9
58275,9.7
58276,6.4
58277,10.3
58278,10.5
58279,9.5
58280,15.2
58281,16.7
58282,15.2
58283,7.0
58284,11.1
58285,12.5
58286,9.8
58287,11.6
58288,9.5
58289,9.5
58290,5.8
58291,11.1
58292,7.4
58293,8.0
58294,9.8
58295,6.2
58296,10.1
58297,7.2
58298,5.8
58299,10.9
58300,9.8
58301,14.4
58302,8.1
58303,7.0
58304,6.9
58305,12.3
58306,10.5
58307,9.0
58308,10.7
58309,13.4
58310,7.9
58311,10.6
58312,10.0
58313,10.7
58314,16.2
58315,9.2
58316,6.9
58317,11.1
58318,11.6
58319,9.8
58320,10.1
58321,4.3
58322,6.8
58323,5.2
58324,15.4
58325,10.7
58326,8.1
58327,9.4
58328,9.8
58329,6.3
58330,9.1
58331,7.0
58332,14.3
58333,11.7
58334,9.6
58335,10.3
58336,10.5
58337,10.0
58338,10.0
58339,15.7
58340,11.0
58341,6.3
58342,8.7
58343,6.7
58344,10.9
58345,7.3
58346,6.6
58347,10.8
58348,6.6
58349,7.6
58350,10.8
58351,11.5
58352,9.7
58353,7.9
58354,9.4
58355,12.6
58356,8.2
58357,6.2
58358,4.3
58359,9.9
58360,9.1
58361,11.0
58362,8.9
58363,12.8
58364,8.3
58365,10.1
58366,9.7
58367,9.8
58368,15.8
58369,9.0
58370,12.4
58371,7.7
58372,9.2
58373,17.1
58374,8.4
58375,5.3
58376,9.8
58377,14.8
58378,12.6
58379,15.2
58380,10.4
58381,10.4
58382,6.2
58383,9.1
58384,8.9
58385,7.0
58386,13.6
58387,11.7
58388,8.1
58389,9.4
58390,6.7
58391,7.1
58392,9.8
58393,11.4
58394,10.0
58395,7.3
58396,10.4
58397,11.2
58398,7.2
58399,8.4
58400,10.6
58401,12.5
58402,5.6
58403,11.5
58404,12.2
58405,8.9
58406,12.4
58407,9.8
58408,10.8
58409,9.5
58410,11.7
58411,11.2
58412,8.1
58413,6.5
58414,11.3
58415,10.0
58416,6.4
58417,10.4
58418,10.1
58419,10.6
58420,14.1
58421,10.9
58422,7.3
58423,12.8
58424,5.2
58425,10.9
58426,17.6
58427,4.2
58428,10.8
58429,6.5
58430,9.0
58431,6.7
58432,8.9
58433,12.3
58434,7.2
58435,6.8
58436,7.5
58437,11.9
58438,7.8
58439,9.8
58440,8.4
58441,4.3
58442,7.4
58443,9.3
58444,8.6
58445,9.2
58446,8.1
58447,9.4
58448,6.5
58449,4.3
58450,11.5
58451,10.4
58452,10.1
58453,5.5
58454,6.5
58455,10.5
58456,10.3
58457,10.1
58458,7.5
58459,12.4
58460,10.6
58461,10.0
58462,14.3
58463,11.1
58464,11.2
58465,10.8
58466,10.3
58467,13.6
58468,8.5
58469,10.9
58470,8.1
58471,8.2
58472,5.7
58473,14.3
58474,7.9
58475,10.2
58476,11.1
58477,6.1
58478,10.3
58479,9.8
58480,9.2
58481,11.5
58482,13.2
58483,8.8
58484,9.5
58485,10.2
58486,9.8
58487,10.9
58488,12.6
58489,10.1
58490,11.0
58491,7.8
58492,9.9
58493,9.4
58494,7.9
58495,11.3
58496,10.1
58497,13.1
58498,11.2
58499,11.6
58500,9.5
58501,8.0
58502,13.9
58503,10.5
58504,10.5
58505,9.7
58506,5.7
58507,8.9
58508,13.0
58509,11.0
58510,10.8
58511,9.8
58512,9.4
58513,17.0
58514,10.9
58515,11.7
58516,10.2
58517,10.8
58518,11.5
58519,9.0
58520,11.3
58521,6.2
58522,11.0
58523,9.4
58524,6.6
58525,14.4
58526,11.9
58527,16.6
58528,10.0
58529,8.9
58530,5.6
58531,6.1
58532,8.8
58533,8.4
58534,9.4
58535,10.4
58536,16.2
58537,10.8
58538,9.0
58539,10.3
58540,10.3
58541,13.4
58542,8.2
58543,9.9
58544,10.1
58545,11.5
58546,6.9
58547,9.3
58548,9.9
58549,9.3
58550,8.9
58551,11.8
58552,10.0
58553,10.0
58554,15.7
58555,5.6
58556,4.5
58557,7.7
58558,11.5
58559,9.6
58560,10.7
58561,7.9
58562,4.8
58563,11.5
58564,10.6
58565,10.4
58566,16.0
58567,10.5
58568,7.0
58569,7.5
58570,7.9
58571,6.2
58572,10.7
58573,9.6
58574,9.2
58575,7.9
58576,12.4
58577,9.5
58578,12.3
58579,10.2
58580,13.7
58581,9.5
58582,12.7
58583,6.3
58584,10.4
58585,11.3
58586,12.5
58587,9.4
58588,10.0
58589,7.8
58590,8.0
58591,9.3
58592,10.0
58593,12.6
58594,11.0
58595,12.0
58596,7.1
58597,9.7
58598,14.2
58599,7.4
58600,8.7
58601,10.2
58602,10.7
58603,11.9
58604,9.1
58605,16.5
58606,9.0
58607,6.7
58608,6.2
58609,8.3
58610,10.8
58611,11.3
58612,11.2
58613,6.2
58614,11.5
58615,10.4
58616,10.5
58617,12.3
58618,9.4
58619,10.2
58620,8.4
58621,9.9
58622,9.7
58623,5.2
58624,8.8
58625,7.8
58626,10.1
58627,9.0
58628,6.7
58629,14.0
58630,7.9
58631,12.2
58632,12.8
58633,11.5
58634,7.7
58635,13.0
58636,6.6
58637,10.0
58638,12.4
58639,6.2
58640,8.2
58641,9.8
58642,10.4
58643,13.7
58644,12.4
58645,11.1
58646,9.9
58647,10.5
58648,10.2
58649,11.2
58650,8.0
58651,10.0
58652,9.4
58653,9.5
58654,12.5
58655,12.8
58656,10.0
58657,8.0
58658,12.6
58659,10.8
58660,11.1
58661,6.2
58662,11.6
58663,12.7
58664,8.2
58665,10.1
58666,9.8
58667,8.5
58668,11.4
58669,6.7
58670,4.7
58671,16.4
58672,7.6
58673,12.8
58674,12.8
58675,4.3
58676,8.8
58677,9.3
58678,4.9
58679,10.3
58680,11.1
58681,11.8
58682,11.2
58683,5.8
58684,11.3
58685,8.5
58686,14.0
58687,11.6
58688,12.3
58689,8.5
58690,11.3
58691,7.3
58692,9.9
58693,7.7
58694,6.0
58695,9.2
58696,11.2
58697,13.3
58698,11.4
58699,9.1
58700,9.8
58701,5.6
58702,10.9
58703,10.4
58704,9.9
58705,11.6
58706,10.5
58707,8.6
58708,11.7
58709,14.5
58710,12.7
58711,10.6
58712,8.8
58713,7.7
58714,6.7
58715,12.5
58716,9.2
58717,16.7
58718,12.5
58719,10.5
58720,6.7
58721,10.5
58722,14.6
58723,10.9
58724,8.3
58725,8.2
58726,11.5
58727,11.3
58728,10.8
58729,11.7
58730,6.9
58731,8.1
58732,9.4
58733,11.7
58734,8.9
58735,8.1
58736,10.5
58737,10.3
58738,16.4
58739,6.0
58740,9.4
58741,11.0
58742,12.0
58743,6.8
58744,9.0
58745,5.3
58746,10.9
58747,18.2
58748,7.4
58749,6.6
58750,9.2
58751,13.5
58752,10.1
58753,11.6
58754,11.5
58755,9.1
58756,10.8
58757,11.6
58758,10.4
58759,11.4
58760,11.1
58761,6.9
58762,9.2
58763,8.2
58764,5.9
58765,12.5
58766,7.3
58767,6.6
58768,10.2
58769,10.6
58770,7.9
58771,4.7
58772,14.5
58773,14.3
58774,7.9
58775,14.4
58776,4.4
58777,11.6
58778,10.7
58779,6.7
58780,9.5
58781,8.9
58782,8.8
58783,8.5
58784,10.6
58785,10.5
58786,10.7
58787,10.0
58788,17.9
58789,10.9
58790,10.0
58791,8.3
58792,9.6
58793,11.3
58794,8.7
58795,9.1
58796,14.2
58797,6.1
58798,8.5
58799,12.0
58800,10.9
58801,11.9
58802,11.4
58803,9.5
58804,9.7
58805,7.2
58806,13.4
58807,9.3
58808,12.4
58809,11.6
58810,8.1
58811,13.5
58812,12.3
58813,9.2
58814,5.6
58815,9.6
58816,12.6
58817,7.2
58818,8.9
58819,6.3
58820,6.9
58821,9.7
58822,13.0
58823,11.0
58824,11.5
58825,7.8
58826,6.2
58827,10.8
58828,8.2
58829,12.6
58830,9.1
58831,4.4
58832,9.4
58833,9.5
58834,11.3
58835,9.0
58836,10.6
58837,10.3
58838,11.1
58839,8.1
58840,14.6
58841,11.8
58842,8.2
58843,12.6
58844,11.4
58845,6.3
58846,10.0
58847,8.4
58848,12.0
58849,10.8
58850,10.2
58851,6.7
58852,10.5
58853,4.3
58854,10.4
58855,7.8
58856,6.6
58857,9.9
58858,6.8
58859,16.6
58860,7.0
58861,8.1
58862,10.0
58863,10.7
58864,10.9
58865,9.9
58866,9.4
58867,13.5
58868,10.5
58869,8.4
58870,7.5
58871,9.7
58872,5.5
58873,9.5
58874,9.4
58875,11.8
58876,14.3
58877,9.5
58878,5.4
58879,7.4
58880,11.6
58881,9.8
58882,10.3
58883,12.0
58884,8.6
58885,6.1
58886,11.1
58887,10.9
58888,4.5
58889,4.6
58890,9.2
58891,12.7
58892,5.2
58893,9.5
58894,5.3
58895,5.3
58896,11.2
58897,8.9
58898,8.7
58899,11.3
58900,8.1
58901,10.7
58902,10.7
58903,12.7
58904,14.0
58905,10.8
58906,11.0
58907,9.6
58908,7.9
58909,11.2
58910,7.2
58911,6.7
58912,9.0
58913,12.8
58914,5.1
58915,10.1
58916,8.6
58917,10.5
58918,11.9
58919,10.0
58920,9.6
58921,7.7
58922,9.7
58923,10.4
58924,9.0
58925,11.2
58926,13.3
58927,11.6
58928,7.7
58929,10.4
58930,10.5
58931,8.4
58932,9.2
58933,9.8
58934,7.6
58935,14.4
58936,7.9
58937,14.6
58938,13.1
58939,6.2
58940,10.7
58941,10.2
58942,9.0
58943,7.5
58944,9.5
58945,6.7
58946,10.0
58947,9.6
58948,11.9
58949,7.9
58950,7.4
58951,12.7
58952,14.7
58953,9.9
58954,6.7
58955,10.7
58956,9.9
58957,11.9
58958,9.4
58959,9.0
58960,10.5
58961,9.9
58962,10.5
58963,6.9
58964,9.8
58965,11.4
58966,7.4
58967,9.8
58968,7.0
58969,13.7
58970,11.7
58971,14.6
58972,10.8
58973,12.0
58974,10.8
58975,6.3
58976,10.5
58977,9.9
58978,8.8
58979,11.5
58980,13.8
58981,9.9
58982,6.6
58983,7.0
58984,7.1
58985,4.7
58986,11.9
58987,10.7
58988,9.2
58989,5.5
58990,9.0
58991,8.3
58992,7.2
58993,11.3
58994,5.4
58995,8.0
58996,10.1
58997,9.8
58998,8.4
58999,7.8
59000,9.3
59001,12.0
59002,9.7
59003,13.2
59004,6.6
59005,8.7
59006,6.3
59007,9.6
59008,5.1
59009,9.9
59010,11.2
59011,10.2
59012,9.4
59013,10.0
59014,6.6
59015,7.8
59016,11.0
59017,8.0
59018,9.0
59019,11.1
59020,11.0
59021,10.2
59022,12.3
59023,6.7
59024,6.6
59025,12.2
59026,12.0
59027,13.6
59028,8.2
59029,9.5
59030,14.1
59031,9.0
59032,16.4
59033,10.7
59034,10.9
59035,5.1
59036,6.9
59037,11.2
59038,9.4
59039,11.3
59040,11.3
59041,10.6
59042,9.2
59043,10.9
59044,4.9
59045,10.2
59046,9.8
59047,10.4
59048,7.7
59049,9.4
59050,6.3
59051,9.7
59052,10.6
59053,6.7
59054,11.6
59055,6.3
59056,12.2
59057,10.2
59058,12.2
59059,4.5
59060,10.5
59061,9.8
59062,7.6
59063,5.8
59064,6.7
59065,10.9
59066,13.1
59067,12.9
59068,9.6
59069,6.9
59070,10.8
59071,5.8
59072,10.6
59073,16.4
59074,15.1
59075,11.6
59076,7.9
59077,11.6
59078,9.2
59079,8.0
59080,9.8
59081,12.4
59082,10.6
59083,10.5
59084,11.6
59085,10.9
59086,12.4
59087,12.1
59088,5.2
59089,7.5
59090,5.6
59091,11.4
59092,10.4
59093,10.5
59094,10.7
59095,8.7
59096,12.1
59097,10.2
59098,7.1
59099,14.4
59100,7.3
59101,11.5
59102,6.2
59103,10.0
59104,13.4
59105,6.1
59106,9.8
59107,11.5
59108,13.4
59109,9.0
59110,9.8
59111,10.5
59112,12.3
59113,10.2
59114,11.1
59115,5.2
59116,9.8
59117,11.0
59118,10.8
59119,7.0
59120,11.6
59121,9.5
59122,11.9
59123,8.9
59124,9.4
59125,12.7
59126,9.6
59127,8.9
59128,9.6
59129,11.2
59130,8.0
59131,8.1
59132,15.3
59133,10.3
59134,6.0
59135,12.4
59136,7.3
59137,6.9
59138,10.2
59139,10.2
59140,8.0
59141,9.6
59142,7.4
59143,10.8
59144,10.0
59145,10.7
59146,11.6
59147,10.4
59148,9.3
59149,7.7
59150,11.0
59151,14.3
59152,10.0
59153,7.8
59154,11.9
59155,10.0
59156,11.3
59157,10.7
59158,8.6
59159,5.1
59160,10.3
59161,8.6
59162,15.9
59163,15.8
59164,10.7
59165,15.2
59166,14.5
59167,9.1
59168,13.6
59169,9.2
59170,12.0
59171,6.4
59172,10.8
59173,10.8
59174,8.5
59175,9.9
59176,11.5
59177,8.1
59178,9.2
59179,12.7
59180,13.0
59181,9.6
59182,10.3
59183,6.1
59184,16.7
59185,11.1
59186,11.5
59187,10.4
59188,8.1
59189,6.5
59190,9.6
59191,5.6
59192,12.1
59193,8.3
59194,11.1
59195,11.8
59196,9.8
59197,13.0
59198,5.9
59199,12.8
59200,11.0
59201,9.8
59202,10.7
59203,6.8
59204,12.2
59205,11.7
59206,14.0
59207,10.2
59208,8.0
59209,10.8
59210,9.0
59211,11.8
59212,10.5
59213,7.2
59214,10.1
59215,8.9
59216,13.6
59217,13.0
59218,8.8
59219,12.1
59220,11.3
59221,9.7
59222,6.4
59223,8.3
59224,8.0
59225,7.6
59226,10.0
59227,10.6
59228,11.5
59229,12.3
59230,12.1
59231,12.3
59232,10.8
59233,10.9
59234,9.0
59235,8.5
59236,11.4
59237,4.4
59238,7.2
59239,9.9
59240,11.0
59241,11.6
59242,13.1
59243,7.0
59244,8.7
59245,4.6
59246,11.3
59247,12.6
59248,11.0
59249,10.8
59250,10.6
59251,10.0
59252,5.4
59253,6.6
59254,11.3
59255,8.8
59256,13.5
59257,12.4
59258,14.1
59259,7.9
59260,8.9
59261,9.7
59262,11.6
59263,10.2
59264,11.8
59265,8.5
59266,11.4
59267,9.9
59268,10.2
59269,12.8
59270,10.1
59271,9.7
59272,5.7
59273,12.7
59274,9.9
59275,15.7
59276,8.9
59277,4.3
59278,7.2
59279,10.6
59280,10.7
59281,10.7
59282,8.4
59283,7.8
59284,7.3
59285,7.3
59286,12.4
59287,8.0
59288,12.0
59289,12.1
59290,9.9
59291,6.7
59292,10.7
59293,6.1
59294,6.7
59295,10.3
59296,10.3
59297,10.3
59298,12.6
59299,10.0
59300,12.9
59301,10.4
59302,10.7
59303,10.1
59304,8.8
59305,7.6
59306,12.5
59307,10.2
59308,15.5
59309,11.5
59310,10.5
59311,11.4
59312,10.9
59313,10.2
59314,7.3
59315,10.5
59316,9.9
59317,9.2
59318,7.9
59319,6.2
59320,12.4
59321,10.1
59322,7.4
59323,9.8
59324,10.3
59325,11.4
59326,13.1
59327,10.8
59328,11.0
59329,6.9
59330,9.9
59331,6.6
59332,10.6
59333,5.5
59334,6.6
59335,11.5
59336,10.1
59337,12.2
59338,10.0
59339,10.7
59340,11.4
59341,11.2
59342,11.1
59343,10.4
59344,10.3
59345,6.4
59346,15.8
59347,9.9
59348,12.4
59349,13.3
59350,9.6
59351,10.8
59352,7.8
59353,9.4
59354,9.1
59355,10.6
59356,9.1
59357,10.6
59358,10.9
59359,9.9
59360,6.0
59361,7.9
59362,8.6
59363,10.0
59364,9.5
59365,12.2
59366,12.3
59367,6.3
59368,7.8
59369,13.8
59370,6.6
59371,6.3
59372,9.5
59373,11.5
59374,9.0
59375,7.8
59376,4.4
59377,9.5
59378,6.7
59379,13.3
59380,12.5
59381,9.4
59382,8.6
59383,10.1
59384,8.8
59385,11.5
59386,5.6
59387,12.9
59388,5.2
59389,10.1
59390,11.0
59391,6.7
59392,8.0
59393,8.2
59394,10.0
59395,12.8
59396,6.6
59397,12.0
59398,8.6
59399,10.1
59400,9.1
59401,9.1
59402,9.6
59403,10.8
59404,16.7
59405,10.6
59406,9.8
59407,14.8
59408,7.5
59409,9.5
59410,9.3
59411,8.7
59412,9.0
59413,8.7
59414,10.0
59415,9.8
59416,5.6
59417,11.8
59418,7.4
59419,10.2
59420,7.9
59421,8.2
59422,9.1
59423,9.6
59424,10.6
59425,12.6
59426,9.2
59427,9.5
59428,4.3
59429,9.4
59430,10.8
59431,7.3
59432,9.1
59433,11.9
59434,10.7
59435,12.7
59436,12.6
59437,11.0
59438,10.7
59439,10.4
59440,8.0
59441,9.4
59442,10.5
59443,10.5
59444,11.9
59445,10.4
59446,8.5
59447,9.3
59448,11.5
59449,10.2
59450,11.9
59451,12.2
59452,10.8
59453,9.4
59454,9.2
59455,9.0
59456,10.8
59457,7.5
59458,11.6
59459,5.1
59460,9.9
59461,12.7
59462,10.5
59463,6.4
59464,7.0
59465,6.0
59466,6.7
59467,10.2
59468,12.4
59469,14.7
59470,6.5
59471,11.7
59472,7.4
59473,10.9
59474,10.1
59475,12.2
59476,11.0
59477,10.5
59478,14.8
59479,10.4
59480,5.5
59481,11.0
59482,10.4
59483,7.9
59484,8.5
59485,12.8
59486,5.5
59487,8.8
59488,7.6
59489,12.7
